date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:33:39	12198/12198	---M--	200	added ('OK')	application/javascript	etag:%222fa6-58f4610489a78%22	http://localhost/wordpress_mya/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from http://localhost/wordpress_mya/)
14:33:41	44862/44862	---M--	200	added ('OK')	application/javascript	etag:%22af3e-58f4610450c43%22	http://localhost/wordpress_mya/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=2.6.7	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-content/plugins/elementor/assets/js/frontend-modules.mind047.js	(from http://localhost/wordpress_mya/)
14:33:42	14935/14935	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223a57-58f47de6a51ff%22	http://localhost/wordpress_mya/wp-content/themes/twentythirteen/genericons/font/genericons-regular-webfont.eot	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-content/themes/twentythirteen/genericons/font/genericons-regular-webfont.eot	(from http://localhost/wordpress_mya/wp-content/themes/twentythirteen/genericons/genericons.css?ver=3.0.3)
14:33:43	40045/40045	---M--	200	added ('OK')	image/svg+xml	etag:%229c6d-58f47de6a55e7%22	http://localhost/wordpress_mya/wp-content/themes/twentythirteen/genericons/font/genericons-regular-webfont.svg	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-content/themes/twentythirteen/genericons/font/genericons-regular-webfont.svg	(from http://localhost/wordpress_mya/wp-content/themes/twentythirteen/genericons/genericons.css?ver=3.0.3)
14:33:43	80/80	---M--	200	added ('OK')	image/png	etag:%2250-58f47de6a9c38%22	http://localhost/wordpress_mya/wp-content/themes/twentythirteen/images/dotted-line.png	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-content/themes/twentythirteen/images/dotted-line.png	(from http://localhost/wordpress_mya/wp-content/themes/twentythirteen/style.css?ver=2013-07-18)
14:33:43	422/422	---M--	200	added ('OK')	image/png	etag:%221a6-58f47de6acb19%22	http://localhost/wordpress_mya/wp-content/themes/twentythirteen/images/search-icon.png	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-content/themes/twentythirteen/images/search-icon.png	(from http://localhost/wordpress_mya/wp-content/themes/twentythirteen/style.css?ver=2013-07-18)
14:33:44	829/829	---M--	200	added ('OK')	image/png	etag:%2233d-58f47de6ac730%22	http://localhost/wordpress_mya/wp-content/themes/twentythirteen/images/search-icon-2x.png	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-content/themes/twentythirteen/images/search-icon-2x.png	(from http://localhost/wordpress_mya/wp-content/themes/twentythirteen/style.css?ver=2013-07-18)
14:33:44	86/86	---M--	200	added ('OK')	image/png	etag:%2256-58f47de6a8c98%22	http://localhost/wordpress_mya/wp-content/themes/twentythirteen/images/dotted-line-2x.png	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-content/themes/twentythirteen/images/dotted-line-2x.png	(from http://localhost/wordpress_mya/wp-content/themes/twentythirteen/style.css?ver=2013-07-18)
14:33:46	27348/27348	---M--	200	added ('OK')	font/ttf	etag:%226ad4-58f47de6a5db7%22	http://localhost/wordpress_mya/wp-content/themes/twentythirteen/genericons/font/genericons-regular-webfont.ttf	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-content/themes/twentythirteen/genericons/font/genericons-regular-webfont.ttf	(from http://localhost/wordpress_mya/wp-content/themes/twentythirteen/genericons/genericons.css?ver=3.0.3)
14:33:50	70670/70670	---M--	200	added ('OK')	application/javascript	etag:%221140e-58f4610451be3%22	http://localhost/wordpress_mya/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=2.6.7	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-content/plugins/elementor/assets/js/frontend.mind047.js	(from http://localhost/wordpress_mya/)
14:33:58	125578/125578	---M--	200	added ('OK')	application/javascript	etag:%221ea8a-58f4610486f80%22	http://localhost/wordpress_mya/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=4.4.6	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-content/plugins/elementor/assets/lib/swiper/swiper.min4f24.js	(from http://localhost/wordpress_mya/)
14:33:58	68632/68632	---M--	200	added ('OK')	font/woff2	etag:%2210c18-58f46104615e7%22	http://localhost/wordpress_mya/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.3.0	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsb434.woff2	(from http://localhost/wordpress_mya/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.3.0)
14:34:03	230733/230733	---M--	200	added ('OK')	image/svg+xml	etag:%223854d-58f461046025f%22	http://localhost/wordpress_mya/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.3.0	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsb434.svg	(from http://localhost/wordpress_mya/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.3.0)
14:34:05	2819/2819	---M--	200	added ('OK')	application/json	date:Fri,%2016%20Aug%202019%2008:04:04%20GMT	http://localhost/wordpress_mya/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress_mya%2Fabout%2F	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-json/oembed/1.0/embed2a73.json	(from http://localhost/wordpress_mya/about/)
14:34:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Aug%202019%2008:04:05%20GMT	http://localhost/wordpress_mya/?p=16	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/index0e62.html	(from http://localhost/wordpress_mya/about/)
14:34:07	3122/3122	---M--	200	added ('OK')	text/xml	date:Fri,%2016%20Aug%202019%2008:04:06%20GMT	http://localhost/wordpress_mya/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress_mya%2Fabout%2F&format=xml	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-json/oembed/1.0/embed3f42	(from http://localhost/wordpress_mya/about/)
14:34:09	83108/83108	---M--	200	added ('OK')	font/woff	etag:%22144a4-58f4610460e17%22	http://localhost/wordpress_mya/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.3.0	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsb434.woff	(from http://localhost/wordpress_mya/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.3.0)
14:34:10	2897/2897	---M--	200	added ('OK')	application/json	date:Fri,%2016%20Aug%202019%2008:04:09%20GMT	http://localhost/wordpress_mya/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress_mya%2Fdownload%2F	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-json/oembed/1.0/embedca09.json	(from http://localhost/wordpress_mya/download/)
14:34:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Aug%202019%2008:04:10%20GMT	http://localhost/wordpress_mya/?p=10	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/index64b4.html	(from http://localhost/wordpress_mya/download/)
14:34:11	24869/24869	---M--	200	added ('OK')	image/png	etag:%226125-58f46c62cf158%22	http://localhost/wordpress_mya/wp-content/uploads/2019/08/admin_structure.png	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-content/uploads/2019/08/admin_structure.png	(from http://localhost/wordpress_mya/about/)
14:34:11	3224/3224	---M--	200	added ('OK')	text/xml	date:Fri,%2016%20Aug%202019%2008:04:10%20GMT	http://localhost/wordpress_mya/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress_mya%2Fdownload%2F&format=xml	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-json/oembed/1.0/embedcd2a	(from http://localhost/wordpress_mya/download/)
14:34:12	3194/3194	---M--	200	added ('OK')	application/json	date:Fri,%2016%20Aug%202019%2008:04:11%20GMT	http://localhost/wordpress_mya/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress_mya%2Fncs-guidelines%2F	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-json/oembed/1.0/embed0e8f.json	(from http://localhost/wordpress_mya/ncs-guidelines/)
14:34:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Aug%202019%2008:04:11%20GMT	http://localhost/wordpress_mya/?p=39	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/indexba52.html	(from http://localhost/wordpress_mya/ncs-guidelines/)
14:34:13	157360/157360	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22266b0-58f461045fe77%22	http://localhost/wordpress_mya/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.3.0	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsb434.eot	(from http://localhost/wordpress_mya/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.3.0)
14:34:13	3611/3611	---M--	200	added ('OK')	text/xml	date:Fri,%2016%20Aug%202019%2008:04:12%20GMT	http://localhost/wordpress_mya/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress_mya%2Fncs-guidelines%2F&format=xml	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-json/oembed/1.0/embedc4c8	(from http://localhost/wordpress_mya/ncs-guidelines/)
14:34:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Aug%202019%2008:04:13%20GMT	http://localhost/wordpress_mya/?p=134	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/index47f2.html	(from http://localhost/wordpress_mya/desktop-tools/)
14:34:13	2676/2676	---M--	200	added ('OK')	application/json	date:Fri,%2016%20Aug%202019%2008:04:13%20GMT	http://localhost/wordpress_mya/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress_mya%2Fdesktop-tools%2F	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-json/oembed/1.0/embeda6e0.json	(from http://localhost/wordpress_mya/desktop-tools/)
14:34:14	2913/2913	---M--	200	added ('OK')	text/xml	date:Fri,%2016%20Aug%202019%2008:04:13%20GMT	http://localhost/wordpress_mya/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress_mya%2Fdesktop-tools%2F&format=xml	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-json/oembed/1.0/embed588e	(from http://localhost/wordpress_mya/desktop-tools/)
14:34:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Aug%202019%2008:04:14%20GMT	http://localhost/wordpress_mya/?p=91	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/index5cfa.html	(from http://localhost/wordpress_mya/faqs/)
14:34:15	2835/2835	---M--	200	added ('OK')	application/json	date:Fri,%2016%20Aug%202019%2008:04:14%20GMT	http://localhost/wordpress_mya/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress_mya%2Ffaqs%2F	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-json/oembed/1.0/embed1aea.json	(from http://localhost/wordpress_mya/faqs/)
14:34:16	21405/21405	---M--	200	added ('OK')	image/png	etag:%22539d-58f47d128d4b6%22	http://localhost/wordpress_mya/wp-content/uploads/2019/08/pcoder.png	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-content/uploads/2019/08/pcoder.png	(from http://localhost/wordpress_mya/desktop-tools/)
14:34:16	3144/3144	---M--	200	added ('OK')	text/xml	date:Fri,%2016%20Aug%202019%2008:04:15%20GMT	http://localhost/wordpress_mya/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress_mya%2Ffaqs%2F&format=xml	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-json/oembed/1.0/embed085b	(from http://localhost/wordpress_mya/faqs/)
14:34:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Aug%202019%2008:04:16%20GMT	http://localhost/wordpress_mya/?p=1	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/indexcff1.html	(from http://localhost/wordpress_mya/2019/08/04/hello-world/)
14:34:17	2697/2697	---M--	200	added ('OK')	application/json	date:Fri,%2016%20Aug%202019%2008:04:16%20GMT	http://localhost/wordpress_mya/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress_mya%2F2019%2F08%2F04%2Fhello-world%2F	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-json/oembed/1.0/embed3b8a.json	(from http://localhost/wordpress_mya/2019/08/04/hello-world/)
14:34:17	1682/1682	---M--	200	added ('OK')	application/rss+xml	etag:%229e624b597b9274afcb2d5f7cef85b7db%22	http://localhost/wordpress_mya/2019/08/04/hello-world/feed/	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/2019/08/04/hello-world/feed/index.html	(from http://localhost/wordpress_mya/2019/08/04/hello-world/)
14:34:18	2928/2928	---M--	200	added ('OK')	text/xml	date:Fri,%2016%20Aug%202019%2008:04:17%20GMT	http://localhost/wordpress_mya/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress_mya%2F2019%2F08%2F04%2Fhello-world%2F&format=xml	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-json/oembed/1.0/embed8686	(from http://localhost/wordpress_mya/2019/08/04/hello-world/)
14:34:18	2234/2234	---M--	200	added ('OK')	application/javascript	etag:%228ba-58349aecbdb00%22	http://localhost/wordpress_mya/wp-includes/js/comment-reply.min.js?ver=5.2.2	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-includes/js/comment-reply.minbb49.js	(from http://localhost/wordpress_mya/2019/08/04/hello-world/)
14:34:19	157200/157200	---M--	200	added ('OK')	font/ttf	etag:%2226610-58f4610460647%22	http://localhost/wordpress_mya/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.3.0	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsb434.ttf	(from http://localhost/wordpress_mya/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.3.0)
14:34:21	47558/47558	---M--	200	added ('OK')	text/css	etag:%22b9c6-588ecfa446900%22	http://localhost/wordpress_mya/wp-includes/css/dashicons.min.css?ver=5.2.2	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-includes/css/dashicons.minbb49.css	(from http://localhost/wordpress_mya/wp-login.php)
