date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:22:27	14294/14294	U-----	200	untouched ('OK')	text/css	etag:%2237d6-58f461045eed6%22	http://localhost/wordpress_mya/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.3.0	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min9a8d.css	(from http://localhost/wordpress_mya/)
15:22:27	18468/18468	U-----	200	untouched ('OK')	text/css	etag:%224824-58f4610456a04%22	http://localhost/wordpress_mya/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=2.6.7	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-content/plugins/elementor/assets/lib/animations/animations.mind047.css	(from http://localhost/wordpress_mya/)
15:22:28	97628/97628	U-----	200	untouched ('OK')	text/css	etag:%2217d5c-58f46104450c0%22	http://localhost/wordpress_mya/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=2.6.7	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-content/plugins/elementor/assets/css/frontend.mind047.css	(from http://localhost/wordpress_mya/)
15:22:28	5028/5028	U-----	200	untouched ('OK')	text/css	etag:%2213a4-58f463c7e0207%22	http://localhost/wordpress_mya/wp-content/uploads/elementor/css/global.css?ver=1564906708	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-content/uploads/elementor/css/global18ce.css	(from http://localhost/wordpress_mya/)
15:22:28	96873/96873	U-----	200	untouched ('')	application/javascript	etag:%2217a69-58912fd33cb80%22	http://localhost/wordpress_mya/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-includes/js/jquery/jquery4a5f.js	(from http://localhost/wordpress_mya/)
15:22:28	10056/10056	U-----	200	untouched ('')	application/javascript	etag:%222748-5333a83541a00%22	http://localhost/wordpress_mya/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-includes/js/jquery/jquery-migrate.min330a.js	(from http://localhost/wordpress_mya/)
15:22:28	1045/1045	U-----	200	untouched ('')	application/xml	etag:%22415-4ed42132a3400%22	http://localhost/wordpress_mya/wp-includes/wlwmanifest.xml	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-includes/wlwmanifest.xml	(from http://localhost/wordpress_mya/)
15:22:29	846/846	U-----	200	untouched ('')	text/xml	date:Fri,%2016%20Aug%202019%2008:03:16%20GMT	http://localhost/wordpress_mya/xmlrpc.php?rsd	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/xmlrpc0db0.php	(from http://localhost/wordpress_mya/)
15:22:29	29439/29439	U-----	200	untouched ('')	image/png	etag:%2272ff-59027b7cf0395%22	http://localhost/wordpress_mya/wp-content/uploads/2019/08/cropped-banner03.png	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-content/uploads/2019/08/cropped-banner03.png	(from http://localhost/wordpress_mya/)
15:22:29	2841/2841	U-----	200	untouched ('')	application/json	date:Fri,%2016%20Aug%202019%2008:03:16%20GMT	http://localhost/wordpress_mya/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress_mya%2F	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-json/oembed/1.0/embeda3fb.json	(from http://localhost/wordpress_mya/)
15:22:30	3158/3158	U-----	200	untouched ('')	text/xml	date:Fri,%2016%20Aug%202019%2008:03:17%20GMT	http://localhost/wordpress_mya/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress_mya%2F&format=xml	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-json/oembed/1.0/embed5a9a	(from http://localhost/wordpress_mya/)
15:22:34	24004/24004	U--MC-	200	updated ('OK')	text/html	date:Fri,%2016%20Aug%202019%2008:52:30%20GMT	http://localhost/wordpress_mya/ncs-guidelines/	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/ncs-guidelines/index.html	(from http://localhost/wordpress_mya/)
15:22:34	34873/34873	U--MC-	200	updated ('OK')	text/html	date:Fri,%2016%20Aug%202019%2008:52:29%20GMT	http://localhost/wordpress_mya/about/	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/about/index.html	(from http://localhost/wordpress_mya/)
15:22:34	22498/22498	U--MC-	200	updated ('OK')	text/html	date:Fri,%2016%20Aug%202019%2008:52:30%20GMT	http://localhost/wordpress_mya/download/	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/download/index.html	(from http://localhost/wordpress_mya/)
15:22:35	75990/75990	U--MC-	200	updated ('OK')	application/json	date:Fri,%2016%20Aug%202019%2008:52:28%20GMT	http://localhost/wordpress_mya/wp-json/	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-json/index.html	(from http://localhost/wordpress_mya/)
15:22:37	26057/26057	U--MC-	200	updated ('OK')	text/html	date:Fri,%2016%20Aug%202019%2008:52:34%20GMT	http://localhost/wordpress_mya/faqs/	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/faqs/index.html	(from http://localhost/wordpress_mya/)
15:22:38	20021/20021	U--MC-	200	updated ('OK')	text/html	date:Fri,%2016%20Aug%202019%2008:52:35%20GMT	http://localhost/wordpress_mya/2019/08/04/hello-world/	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/2019/08/04/hello-world/index.html	(from http://localhost/wordpress_mya/)
15:22:38	21848/21848	U--MC-	200	updated ('OK')	text/html	date:Fri,%2016%20Aug%202019%2008:52:34%20GMT	http://localhost/wordpress_mya/desktop-tools/	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/desktop-tools/index.html	(from http://localhost/wordpress_mya/)
15:22:39	3151/3151	U-----	200	untouched ('OK')	text/html	date:Fri,%2016%20Aug%202019%2008:03:24%20GMT	http://localhost/wordpress_mya/wp-login.php	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-login.html	(from http://localhost/wordpress_mya/)
15:22:39	15656/15656	U--MC-	200	updated ('OK')	text/html	date:Fri,%2016%20Aug%202019%2008:52:38%20GMT	http://localhost/wordpress_mya/2019/08/	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/2019/08/index.html	(from http://localhost/wordpress_mya/)
15:22:39	28953/28953	U-----	200	untouched ('')	application/javascript	etag:%227119-56cd73a186900%22	http://localhost/wordpress_mya/wp-includes/js/masonry.min.js?ver=3.3.2	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-includes/js/masonry.mind617.js	(from http://localhost/wordpress_mya/)
15:22:39	8113/8113	U-----	200	untouched ('')	application/javascript	etag:%221fb1-56cd73a186900%22	http://localhost/wordpress_mya/wp-includes/js/imagesloaded.min.js?ver=3.2.0	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-includes/js/imagesloaded.min55a0.js	(from http://localhost/wordpress_mya/)
15:22:39	1819/1819	U-----	200	untouched ('')	application/javascript	etag:%2271b-53a57ad714280%22	http://localhost/wordpress_mya/wp-includes/js/jquery/jquery.masonry.min.js?ver=3.1.2b	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-includes/js/jquery/jquery.masonry.minef70.js	(from http://localhost/wordpress_mya/)
15:22:39	4766/4766	U-----	200	untouched ('')	application/javascript	etag:%22129e-58f47de6aea59%22	http://localhost/wordpress_mya/wp-content/themes/twentythirteen/js/functions.js?ver=20160717	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-content/themes/twentythirteen/js/functionsf84f.js	(from http://localhost/wordpress_mya/)
15:22:39	1403/1403	U-----	200	untouched ('')	application/javascript	etag:%2257b-574a0ee59b880%22	http://localhost/wordpress_mya/wp-includes/js/wp-embed.min.js?ver=5.2.2	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-includes/js/wp-embed.minbb49.js	(from http://localhost/wordpress_mya/)
15:22:39	15979/15979	U--MC-	200	updated ('OK')	text/html	date:Fri,%2016%20Aug%202019%2008:52:38%20GMT	http://localhost/wordpress_mya/category/uncategorized/	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/category/uncategorized/index.html	(from http://localhost/wordpress_mya/)
15:22:39	44862/44862	U-----	200	untouched ('')	application/javascript	etag:%22af3e-58f4610450c43%22	http://localhost/wordpress_mya/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=2.6.7	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-content/plugins/elementor/assets/js/frontend-modules.mind047.js	(from http://localhost/wordpress_mya/)
15:22:39	151125/151125	U-----	200	untouched ('')	application/javascript	etag:W/%225afd48ed-24e55%22	https://cdnjs.cloudflare.com/ajax/libs/d3/3.5.5/d3.min.js	C:/My%20Web%20Sites/ncs_mya/cdnjs.cloudflare.com/ajax/libs/d3/3.5.5/d3.min.js	(from http://localhost/wordpress_mya/)
15:22:40	10681/10681	U-----	200	untouched ('')	application/javascript	etag:%2229b9-58f46104594fd%22	http://localhost/wordpress_mya/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.7.3	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-content/plugins/elementor/assets/lib/dialog/dialog.minfe9d.js	(from http://localhost/wordpress_mya/)
15:22:40	6527/6527	U-----	200	untouched ('')	application/javascript	etag:%22197f-540598c51ee80%22	http://localhost/wordpress_mya/wp-includes/js/jquery/ui/position.min.js?ver=1.11.4	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-includes/js/jquery/ui/position.mine899.js	(from http://localhost/wordpress_mya/)
15:22:40	12198/12198	U-----	200	untouched ('')	application/javascript	etag:%222fa6-58f4610489a78%22	http://localhost/wordpress_mya/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from http://localhost/wordpress_mya/)
15:22:40	125578/125578	U-----	200	untouched ('')	application/javascript	etag:%221ea8a-58f4610486f80%22	http://localhost/wordpress_mya/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=4.4.6	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-content/plugins/elementor/assets/lib/swiper/swiper.min4f24.js	(from http://localhost/wordpress_mya/)
15:22:40	70670/70670	U-----	200	untouched ('')	application/javascript	etag:%221140e-58f4610451be3%22	http://localhost/wordpress_mya/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=2.6.7	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-content/plugins/elementor/assets/js/frontend.mind047.js	(from http://localhost/wordpress_mya/)
15:22:40	14935/14935	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%223a57-58f47de6a51ff%22	http://localhost/wordpress_mya/wp-content/themes/twentythirteen/genericons/font/genericons-regular-webfont.eot	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-content/themes/twentythirteen/genericons/font/genericons-regular-webfont.eot	(from http://localhost/wordpress_mya/wp-content/themes/twentythirteen/genericons/genericons.css?ver=3.0.3)
15:22:40	27348/27348	U-----	200	untouched ('')	font/ttf	etag:%226ad4-58f47de6a5db7%22	http://localhost/wordpress_mya/wp-content/themes/twentythirteen/genericons/font/genericons-regular-webfont.ttf	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-content/themes/twentythirteen/genericons/font/genericons-regular-webfont.ttf	(from http://localhost/wordpress_mya/wp-content/themes/twentythirteen/genericons/genericons.css?ver=3.0.3)
15:22:40	40045/40045	U-----	200	untouched ('OK')	image/svg+xml	etag:%229c6d-58f47de6a55e7%22	http://localhost/wordpress_mya/wp-content/themes/twentythirteen/genericons/font/genericons-regular-webfont.svg	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-content/themes/twentythirteen/genericons/font/genericons-regular-webfont.svg	(from http://localhost/wordpress_mya/wp-content/themes/twentythirteen/genericons/genericons.css?ver=3.0.3)
15:22:40	422/422	U-----	200	untouched ('')	image/png	etag:%221a6-58f47de6acb19%22	http://localhost/wordpress_mya/wp-content/themes/twentythirteen/images/search-icon.png	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-content/themes/twentythirteen/images/search-icon.png	(from http://localhost/wordpress_mya/wp-content/themes/twentythirteen/style.css?ver=2013-07-18)
15:22:40	829/829	U-----	200	untouched ('')	image/png	etag:%2233d-58f47de6ac730%22	http://localhost/wordpress_mya/wp-content/themes/twentythirteen/images/search-icon-2x.png	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-content/themes/twentythirteen/images/search-icon-2x.png	(from http://localhost/wordpress_mya/wp-content/themes/twentythirteen/style.css?ver=2013-07-18)
15:22:40	80/80	U-----	200	untouched ('')	image/png	etag:%2250-58f47de6a9c38%22	http://localhost/wordpress_mya/wp-content/themes/twentythirteen/images/dotted-line.png	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-content/themes/twentythirteen/images/dotted-line.png	(from http://localhost/wordpress_mya/wp-content/themes/twentythirteen/style.css?ver=2013-07-18)
15:22:40	157360/157360	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%22266b0-58f461045fe77%22	http://localhost/wordpress_mya/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.3.0	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsb434.eot	(from http://localhost/wordpress_mya/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.3.0)
15:22:40	86/86	U-----	200	untouched ('')	image/png	etag:%2256-58f47de6a8c98%22	http://localhost/wordpress_mya/wp-content/themes/twentythirteen/images/dotted-line-2x.png	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-content/themes/twentythirteen/images/dotted-line-2x.png	(from http://localhost/wordpress_mya/wp-content/themes/twentythirteen/style.css?ver=2013-07-18)
15:22:41	83108/83108	U-----	200	untouched ('')	font/woff	etag:%22144a4-58f4610460e17%22	http://localhost/wordpress_mya/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.3.0	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsb434.woff	(from http://localhost/wordpress_mya/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.3.0)
15:22:41	68632/68632	U-----	200	untouched ('')	font/woff2	etag:%2210c18-58f46104615e7%22	http://localhost/wordpress_mya/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.3.0	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsb434.woff2	(from http://localhost/wordpress_mya/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.3.0)
15:22:41	230733/230733	U-----	200	untouched ('OK')	image/svg+xml	etag:%223854d-58f461046025f%22	http://localhost/wordpress_mya/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.3.0	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsb434.svg	(from http://localhost/wordpress_mya/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.3.0)
15:22:41	157200/157200	U-----	200	untouched ('')	font/ttf	etag:%2226610-58f4610460647%22	http://localhost/wordpress_mya/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.3.0	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsb434.ttf	(from http://localhost/wordpress_mya/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.3.0)
15:22:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Aug%202019%2008:52:41%20GMT	http://localhost/wordpress_mya/?p=16	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/index0e62.html	(from http://localhost/wordpress_mya/about/)
15:22:42	24869/24869	U-----	200	untouched ('')	image/png	etag:%226125-58f46c62cf158%22	http://localhost/wordpress_mya/wp-content/uploads/2019/08/admin_structure.png	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-content/uploads/2019/08/admin_structure.png	(from http://localhost/wordpress_mya/about/)
15:22:42	2819/2819	U-----	200	untouched ('')	application/json	date:Fri,%2016%20Aug%202019%2008:04:04%20GMT	http://localhost/wordpress_mya/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress_mya%2Fabout%2F	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-json/oembed/1.0/embed2a73.json	(from http://localhost/wordpress_mya/about/)
15:22:42	3122/3122	U-----	200	untouched ('')	text/xml	date:Fri,%2016%20Aug%202019%2008:04:06%20GMT	http://localhost/wordpress_mya/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress_mya%2Fabout%2F&format=xml	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-json/oembed/1.0/embed3f42	(from http://localhost/wordpress_mya/about/)
15:22:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Aug%202019%2008:52:42%20GMT	http://localhost/wordpress_mya/?p=10	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/index64b4.html	(from http://localhost/wordpress_mya/download/)
15:22:43	2897/2897	U-----	200	untouched ('')	application/json	date:Fri,%2016%20Aug%202019%2008:04:09%20GMT	http://localhost/wordpress_mya/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress_mya%2Fdownload%2F	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-json/oembed/1.0/embedca09.json	(from http://localhost/wordpress_mya/download/)
15:22:44	3224/3224	U-----	200	untouched ('')	text/xml	date:Fri,%2016%20Aug%202019%2008:04:10%20GMT	http://localhost/wordpress_mya/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress_mya%2Fdownload%2F&format=xml	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-json/oembed/1.0/embedcd2a	(from http://localhost/wordpress_mya/download/)
15:22:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Aug%202019%2008:52:43%20GMT	http://localhost/wordpress_mya/?p=39	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/indexba52.html	(from http://localhost/wordpress_mya/ncs-guidelines/)
15:22:44	3194/3194	U-----	200	untouched ('')	application/json	date:Fri,%2016%20Aug%202019%2008:04:11%20GMT	http://localhost/wordpress_mya/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress_mya%2Fncs-guidelines%2F	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-json/oembed/1.0/embed0e8f.json	(from http://localhost/wordpress_mya/ncs-guidelines/)
15:22:44	3611/3611	U-----	200	untouched ('')	text/xml	date:Fri,%2016%20Aug%202019%2008:04:12%20GMT	http://localhost/wordpress_mya/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress_mya%2Fncs-guidelines%2F&format=xml	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-json/oembed/1.0/embedc4c8	(from http://localhost/wordpress_mya/ncs-guidelines/)
15:22:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Aug%202019%2008:52:44%20GMT	http://localhost/wordpress_mya/?p=134	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/index47f2.html	(from http://localhost/wordpress_mya/desktop-tools/)
15:22:45	21405/21405	U-----	200	untouched ('')	image/png	etag:%22539d-58f47d128d4b6%22	http://localhost/wordpress_mya/wp-content/uploads/2019/08/pcoder.png	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-content/uploads/2019/08/pcoder.png	(from http://localhost/wordpress_mya/desktop-tools/)
15:22:45	2676/2676	U-----	200	untouched ('')	application/json	date:Fri,%2016%20Aug%202019%2008:04:13%20GMT	http://localhost/wordpress_mya/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress_mya%2Fdesktop-tools%2F	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-json/oembed/1.0/embeda6e0.json	(from http://localhost/wordpress_mya/desktop-tools/)
15:22:45	2913/2913	U-----	200	untouched ('')	text/xml	date:Fri,%2016%20Aug%202019%2008:04:13%20GMT	http://localhost/wordpress_mya/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress_mya%2Fdesktop-tools%2F&format=xml	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-json/oembed/1.0/embed588e	(from http://localhost/wordpress_mya/desktop-tools/)
15:22:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Aug%202019%2008:52:45%20GMT	http://localhost/wordpress_mya/?p=91	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/index5cfa.html	(from http://localhost/wordpress_mya/faqs/)
15:22:46	2835/2835	U-----	200	untouched ('')	application/json	date:Fri,%2016%20Aug%202019%2008:04:14%20GMT	http://localhost/wordpress_mya/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress_mya%2Ffaqs%2F	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-json/oembed/1.0/embed1aea.json	(from http://localhost/wordpress_mya/faqs/)
15:22:46	3144/3144	U-----	200	untouched ('')	text/xml	date:Fri,%2016%20Aug%202019%2008:04:15%20GMT	http://localhost/wordpress_mya/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress_mya%2Ffaqs%2F&format=xml	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-json/oembed/1.0/embed085b	(from http://localhost/wordpress_mya/faqs/)
15:22:46	1682/1682	U-----	200	untouched ('')	application/rss+xml	etag:%229e624b597b9274afcb2d5f7cef85b7db%22	http://localhost/wordpress_mya/2019/08/04/hello-world/feed/	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/2019/08/04/hello-world/feed/index.html	(from http://localhost/wordpress_mya/2019/08/04/hello-world/)
15:22:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Aug%202019%2008:52:46%20GMT	http://localhost/wordpress_mya/?p=1	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/indexcff1.html	(from http://localhost/wordpress_mya/2019/08/04/hello-world/)
15:22:47	2697/2697	U-----	200	untouched ('')	application/json	date:Fri,%2016%20Aug%202019%2008:04:16%20GMT	http://localhost/wordpress_mya/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress_mya%2F2019%2F08%2F04%2Fhello-world%2F	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-json/oembed/1.0/embed3b8a.json	(from http://localhost/wordpress_mya/2019/08/04/hello-world/)
15:22:47	2234/2234	U-----	200	untouched ('')	application/javascript	etag:%228ba-58349aecbdb00%22	http://localhost/wordpress_mya/wp-includes/js/comment-reply.min.js?ver=5.2.2	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-includes/js/comment-reply.minbb49.js	(from http://localhost/wordpress_mya/2019/08/04/hello-world/)
15:22:48	2928/2928	U-----	200	untouched ('')	text/xml	date:Fri,%2016%20Aug%202019%2008:04:17%20GMT	http://localhost/wordpress_mya/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress_mya%2F2019%2F08%2F04%2Fhello-world%2F&format=xml	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-json/oembed/1.0/embed8686	(from http://localhost/wordpress_mya/2019/08/04/hello-world/)
15:22:48	47558/47558	U-----	200	untouched ('OK')	text/css	etag:%22b9c6-588ecfa446900%22	http://localhost/wordpress_mya/wp-includes/css/dashicons.min.css?ver=5.2.2	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-includes/css/dashicons.minbb49.css	(from http://localhost/wordpress_mya/wp-login.php)
